Source,Target,Weight,Ratio,X1,X2,Imp,raw,col
Parvimonas.micra,Atopobium.parvulum,0.003561485479807816,Parvimonas.micra___Atopobium.parvulum,Parvimonas.micra,Atopobium.parvulum,0.003561485479807816,0.003561485479807816,#ED000033
Parvimonas.micra,Lachnoclostridium.sp.An138,0.005313387442884231,Parvimonas.micra___Lachnoclostridium.sp.An138,Parvimonas.micra,Lachnoclostridium.sp.An138,0.005313387442884231,0.005313387442884231,#ED000033
Parvimonas.micra,Actinomyces.sp.S6.Spd3,1.9372394287792892e-4,Parvimonas.micra___Actinomyces.sp.S6.Spd3,Parvimonas.micra,Actinomyces.sp.S6.Spd3,1.9372394287792892e-4,-1.9372394287792892e-4,#00468B33
Parvimonas.micra,Eubacterium.sp.CAG.274,0.001479873827123957,Parvimonas.micra___Eubacterium.sp.CAG.274,Parvimonas.micra,Eubacterium.sp.CAG.274,0.001479873827123957,0.001479873827123957,#ED000033
Parvimonas.micra,Alistipes.inops,0.002404615690156541,Parvimonas.micra___Alistipes.inops,Parvimonas.micra,Alistipes.inops,0.002404615690156541,0.002404615690156541,#ED000033
Parvimonas.micra,Firmicutes.bacterium.CAG.170,0.011382546465404032,Parvimonas.micra___Firmicutes.bacterium.CAG.170,Parvimonas.micra,Firmicutes.bacterium.CAG.170,0.011382546465404032,0.011382546465404032,#ED000033
Parvimonas.micra,Actinomyces.graevenitzii,0.0019236764091068123,Parvimonas.micra___Actinomyces.graevenitzii,Parvimonas.micra,Actinomyces.graevenitzii,0.0019236764091068123,-0.0019236764091068123,#00468B33
Parvimonas.micra,Proteobacteria.bacterium.CAG.139,0.007213223548263634,Parvimonas.micra___Proteobacteria.bacterium.CAG.139,Parvimonas.micra,Proteobacteria.bacterium.CAG.139,0.007213223548263634,0.007213223548263634,#ED000033
Parvimonas.micra,Veillonella.sp.T11011.6,0.00300094606457037,Parvimonas.micra___Veillonella.sp.T11011.6,Parvimonas.micra,Veillonella.sp.T11011.6,0.00300094606457037,0.00300094606457037,#ED000033
Parvimonas.micra,Blautia.sp.CAG.257,0.021270219413354868,Parvimonas.micra___Blautia.sp.CAG.257,Parvimonas.micra,Blautia.sp.CAG.257,0.021270219413354868,0.021270219413354868,#ED000033
Parvimonas.micra,Ruminococcus.callidus,0.002075515960953505,Parvimonas.micra___Ruminococcus.callidus,Parvimonas.micra,Ruminococcus.callidus,0.002075515960953505,-0.002075515960953505,#00468B33
Parvimonas.micra,Lactobacillus.rogosae,0.0022287531254146383,Parvimonas.micra___Lactobacillus.rogosae,Parvimonas.micra,Lactobacillus.rogosae,0.0022287531254146383,0.0022287531254146383,#ED000033
Parvimonas.micra,Bifidobacterium.adolescentis,0.006426021111149697,Parvimonas.micra___Bifidobacterium.adolescentis,Parvimonas.micra,Bifidobacterium.adolescentis,0.006426021111149697,0.006426021111149697,#ED000033
Parvimonas.micra,Enterococcus.faecalis,5.482451173127131e-4,Parvimonas.micra___Enterococcus.faecalis,Parvimonas.micra,Enterococcus.faecalis,5.482451173127131e-4,5.482451173127131e-4,#ED000033
Parvimonas.micra,Firmicutes.bacterium.CAG.238,0.002794840777949094,Parvimonas.micra___Firmicutes.bacterium.CAG.238,Parvimonas.micra,Firmicutes.bacterium.CAG.238,0.002794840777949094,0.002794840777949094,#ED000033
Parvimonas.micra,Streptococcus.infantis,0.004509241217480827,Parvimonas.micra___Streptococcus.infantis,Parvimonas.micra,Streptococcus.infantis,0.004509241217480827,0.004509241217480827,#ED000033
Parvimonas.micra,Clostridium.leptum,0.0035722869126176195,Parvimonas.micra___Clostridium.leptum,Parvimonas.micra,Clostridium.leptum,0.0035722869126176195,-0.0035722869126176195,#00468B33
Parvimonas.micra,Actinomyces.sp.oral.taxon.181,0.0020995922218835085,Parvimonas.micra___Actinomyces.sp.oral.taxon.181,Parvimonas.micra,Actinomyces.sp.oral.taxon.181,0.0020995922218835085,0.0020995922218835085,#ED000033
Parvimonas.micra,Streptococcus.gordonii,0.0011055497963805673,Parvimonas.micra___Streptococcus.gordonii,Parvimonas.micra,Streptococcus.gordonii,0.0011055497963805673,0.0011055497963805673,#ED000033
Parvimonas.micra,Bifidobacterium.bifidum,0.012366167074736444,Parvimonas.micra___Bifidobacterium.bifidum,Parvimonas.micra,Bifidobacterium.bifidum,0.012366167074736444,0.012366167074736444,#ED000033
Parvimonas.micra,Megasphaera.micronuciformis,0.007378058695583932,Parvimonas.micra___Megasphaera.micronuciformis,Parvimonas.micra,Megasphaera.micronuciformis,0.007378058695583932,0.007378058695583932,#ED000033
Parvimonas.micra,Streptococcus.thermophilus,0.008530697145933708,Parvimonas.micra___Streptococcus.thermophilus,Parvimonas.micra,Streptococcus.thermophilus,0.008530697145933708,0.008530697145933708,#ED000033
Parvimonas.micra,Streptococcus.anginosus.group,0.005252767892179299,Parvimonas.micra___Streptococcus.anginosus.group,Parvimonas.micra,Streptococcus.anginosus.group,0.005252767892179299,0.005252767892179299,#ED000033
Parvimonas.micra,Clostridium.aldenense,0.017430625752429738,Parvimonas.micra___Clostridium.aldenense,Parvimonas.micra,Clostridium.aldenense,0.017430625752429738,0.017430625752429738,#ED000033
Parvimonas.micra,Parasutterella.excrementihominis,0.004317545732359247,Parvimonas.micra___Parasutterella.excrementihominis,Parvimonas.micra,Parasutterella.excrementihominis,0.004317545732359247,0.004317545732359247,#ED000033
Parvimonas.micra,Lawsonibacter.asaccharolyticus,0.004201325994806515,Parvimonas.micra___Lawsonibacter.asaccharolyticus,Parvimonas.micra,Lawsonibacter.asaccharolyticus,0.004201325994806515,0.004201325994806515,#ED000033
Parvimonas.micra,Monoglobus.pectinilyticus,0.003375618711874314,Parvimonas.micra___Monoglobus.pectinilyticus,Parvimonas.micra,Monoglobus.pectinilyticus,0.003375618711874314,0.003375618711874314,#ED000033
Parvimonas.micra,Clostridium.asparagiforme,0.008900320703778114,Parvimonas.micra___Clostridium.asparagiforme,Parvimonas.micra,Clostridium.asparagiforme,0.008900320703778114,0.008900320703778114,#ED000033
Parvimonas.micra,Coprococcus.eutactus,0.0010299091703506273,Parvimonas.micra___Coprococcus.eutactus,Parvimonas.micra,Coprococcus.eutactus,0.0010299091703506273,0.0010299091703506273,#ED000033
Parvimonas.micra,Clostridium.scindens,0.003065486011272868,Parvimonas.micra___Clostridium.scindens,Parvimonas.micra,Clostridium.scindens,0.003065486011272868,-0.003065486011272868,#00468B33
Parvimonas.micra,Gemella.haemolysans,0.009017509355571465,Parvimonas.micra___Gemella.haemolysans,Parvimonas.micra,Gemella.haemolysans,0.009017509355571465,0.009017509355571465,#ED000033
Parvimonas.micra,Eisenbergiella.tayi,0.0024093096626875464,Parvimonas.micra___Eisenbergiella.tayi,Parvimonas.micra,Eisenbergiella.tayi,0.0024093096626875464,0.0024093096626875464,#ED000033
Parvimonas.micra,Bacteroides.galacturonicus,0.010937419044038898,Parvimonas.micra___Bacteroides.galacturonicus,Parvimonas.micra,Bacteroides.galacturonicus,0.010937419044038898,-0.010937419044038898,#00468B33
Parvimonas.micra,Firmicutes.bacterium.CAG.110,0.015144630442031895,Parvimonas.micra___Firmicutes.bacterium.CAG.110,Parvimonas.micra,Firmicutes.bacterium.CAG.110,0.015144630442031895,0.015144630442031895,#ED000033
Parvimonas.micra,Butyricimonas.virosa,0.002657805107463933,Parvimonas.micra___Butyricimonas.virosa,Parvimonas.micra,Butyricimonas.virosa,0.002657805107463933,0.002657805107463933,#ED000033
Parvimonas.micra,Lactobacillus.salivarius,0.006466668259439811,Parvimonas.micra___Lactobacillus.salivarius,Parvimonas.micra,Lactobacillus.salivarius,0.006466668259439811,-0.006466668259439811,#00468B33
Parvimonas.micra,Ruminococcus.torques,0.015256072694548177,Parvimonas.micra___Ruminococcus.torques,Parvimonas.micra,Ruminococcus.torques,0.015256072694548177,-0.015256072694548177,#00468B33
Parvimonas.micra,Actinomyces.sp.HMSC035G02,0.009877696627964207,Parvimonas.micra___Actinomyces.sp.HMSC035G02,Parvimonas.micra,Actinomyces.sp.HMSC035G02,0.009877696627964207,-0.009877696627964207,#00468B33
Parvimonas.micra,Harryflintia.acetispora,0.0013153561532399662,Parvimonas.micra___Harryflintia.acetispora,Parvimonas.micra,Harryflintia.acetispora,0.0013153561532399662,0.0013153561532399662,#ED000033
Parvimonas.micra,Christensenella.minuta,0.002322489933292497,Parvimonas.micra___Christensenella.minuta,Parvimonas.micra,Christensenella.minuta,0.002322489933292497,-0.002322489933292497,#00468B33
Parvimonas.micra,Dielma.fastidiosa,0.0019833274428759746,Parvimonas.micra___Dielma.fastidiosa,Parvimonas.micra,Dielma.fastidiosa,0.0019833274428759746,-0.0019833274428759746,#00468B33
Parvimonas.micra,Bacteroides.nordii,0.001373977099456441,Parvimonas.micra___Bacteroides.nordii,Parvimonas.micra,Bacteroides.nordii,0.001373977099456441,-0.001373977099456441,#00468B33
Parvimonas.micra,Intestinimonas.butyriciproducens,5.709644868829543e-4,Parvimonas.micra___Intestinimonas.butyriciproducens,Parvimonas.micra,Intestinimonas.butyriciproducens,5.709644868829543e-4,-5.709644868829543e-4,#00468B33
Parvimonas.micra,Ruminococcaceae.bacterium.D5,0.004085665733102743,Parvimonas.micra___Ruminococcaceae.bacterium.D5,Parvimonas.micra,Ruminococcaceae.bacterium.D5,0.004085665733102743,-0.004085665733102743,#00468B33
Parvimonas.micra,Alistipes.shahii,0.003776488606418545,Parvimonas.micra___Alistipes.shahii,Parvimonas.micra,Alistipes.shahii,0.003776488606418545,-0.003776488606418545,#00468B33
Parvimonas.micra,Catabacter.hongkongensis,0.0013286319503606043,Parvimonas.micra___Catabacter.hongkongensis,Parvimonas.micra,Catabacter.hongkongensis,0.0013286319503606043,-0.0013286319503606043,#00468B33
Parvimonas.micra,Pseudoflavonifractor.sp.An184,0.001226808504224741,Parvimonas.micra___Pseudoflavonifractor.sp.An184,Parvimonas.micra,Pseudoflavonifractor.sp.An184,0.001226808504224741,-0.001226808504224741,#00468B33
Parvimonas.micra,Veillonella.parvula,0.013597769233078932,Parvimonas.micra___Veillonella.parvula,Parvimonas.micra,Veillonella.parvula,0.013597769233078932,-0.013597769233078932,#00468B33
Parvimonas.micra,Ruminococcus.lactaris,0.0021508128583840225,Parvimonas.micra___Ruminococcus.lactaris,Parvimonas.micra,Ruminococcus.lactaris,0.0021508128583840225,0.0021508128583840225,#ED000033
Parvimonas.micra,Streptococcus.oralis,0.00919523176965685,Parvimonas.micra___Streptococcus.oralis,Parvimonas.micra,Streptococcus.oralis,0.00919523176965685,-0.00919523176965685,#00468B33
Parvimonas.micra,Oscillibacter.sp.CAG.241,0.004352092110492783,Parvimonas.micra___Oscillibacter.sp.CAG.241,Parvimonas.micra,Oscillibacter.sp.CAG.241,0.004352092110492783,-0.004352092110492783,#00468B33
Parvimonas.micra,Bilophila.wadsworthia,5.513424958845228e-4,Parvimonas.micra___Bilophila.wadsworthia,Parvimonas.micra,Bilophila.wadsworthia,5.513424958845228e-4,5.513424958845228e-4,#ED000033
Parvimonas.micra,Anaerotignum.lactatifermentans,0.004791455989271822,Parvimonas.micra___Anaerotignum.lactatifermentans,Parvimonas.micra,Anaerotignum.lactatifermentans,0.004791455989271822,-0.004791455989271822,#00468B33
Parvimonas.micra,Clostridium.citroniae,0.00976245582158945,Parvimonas.micra___Clostridium.citroniae,Parvimonas.micra,Clostridium.citroniae,0.00976245582158945,0.00976245582158945,#ED000033
Parvimonas.micra,Clostridium.sp.CAG.242,0.004912415754050649,Parvimonas.micra___Clostridium.sp.CAG.242,Parvimonas.micra,Clostridium.sp.CAG.242,0.004912415754050649,-0.004912415754050649,#00468B33
Parvimonas.micra,Holdemania.filiformis,0.0114906228625143,Parvimonas.micra___Holdemania.filiformis,Parvimonas.micra,Holdemania.filiformis,0.0114906228625143,-0.0114906228625143,#00468B33
Parvimonas.micra,Alistipes.finegoldii,0.009757135045436353,Parvimonas.micra___Alistipes.finegoldii,Parvimonas.micra,Alistipes.finegoldii,0.009757135045436353,-0.009757135045436353,#00468B33
Parvimonas.micra,Mogibacterium.diversum,0.006693718836880747,Parvimonas.micra___Mogibacterium.diversum,Parvimonas.micra,Mogibacterium.diversum,0.006693718836880747,-0.006693718836880747,#00468B33
Parvimonas.micra,Streptococcus.mitis,0.013751321998446024,Parvimonas.micra___Streptococcus.mitis,Parvimonas.micra,Streptococcus.mitis,0.013751321998446024,-0.013751321998446024,#00468B33
Parvimonas.micra,Ruthenibacterium.lactatiformans,7.080487164938665e-4,Parvimonas.micra___Ruthenibacterium.lactatiformans,Parvimonas.micra,Ruthenibacterium.lactatiformans,7.080487164938665e-4,-7.080487164938665e-4,#00468B33
Parvimonas.micra,Methanobrevibacter.smithii,0.0169998729304104,Parvimonas.micra___Methanobrevibacter.smithii,Parvimonas.micra,Methanobrevibacter.smithii,0.0169998729304104,-0.0169998729304104,#00468B33
Parvimonas.micra,Alistipes.indistinctus,0.0030680763407163426,Parvimonas.micra___Alistipes.indistinctus,Parvimonas.micra,Alistipes.indistinctus,0.0030680763407163426,0.0030680763407163426,#ED000033
Parvimonas.micra,Clostridium.bolteae,0.006899498388358509,Parvimonas.micra___Clostridium.bolteae,Parvimonas.micra,Clostridium.bolteae,0.006899498388358509,0.006899498388358509,#ED000033
Parvimonas.micra,Parabacteroides.distasonis,0.0017121869262234446,Parvimonas.micra___Parabacteroides.distasonis,Parvimonas.micra,Parabacteroides.distasonis,0.0017121869262234446,-0.0017121869262234446,#00468B33
Parvimonas.micra,Bacteroides.cellulosilyticus,4.1040434532156866e-4,Parvimonas.micra___Bacteroides.cellulosilyticus,Parvimonas.micra,Bacteroides.cellulosilyticus,4.1040434532156866e-4,4.1040434532156866e-4,#ED000033
Streptococcus.salivarius,Streptococcus.sanguinis,0.0024120207252123394,Streptococcus.salivarius___Streptococcus.sanguinis,Streptococcus.salivarius,Streptococcus.sanguinis,0.0024120207252123394,-0.0024120207252123394,#00468B33
Streptococcus.salivarius,Actinomyces.sp.HPA0247,0.005876997498736108,Streptococcus.salivarius___Actinomyces.sp.HPA0247,Streptococcus.salivarius,Actinomyces.sp.HPA0247,0.005876997498736108,-0.005876997498736108,#00468B33
Streptococcus.salivarius,Fretibacterium.fastidiosum,0.0018305801552931425,Streptococcus.salivarius___Fretibacterium.fastidiosum,Streptococcus.salivarius,Fretibacterium.fastidiosum,0.0018305801552931425,-0.0018305801552931425,#00468B33
Streptococcus.salivarius,Atopobium.parvulum,0.0069271544359028716,Streptococcus.salivarius___Atopobium.parvulum,Streptococcus.salivarius,Atopobium.parvulum,0.0069271544359028716,-0.0069271544359028716,#00468B33
Streptococcus.salivarius,Actinomyces.sp.S6.Spd3,0.009981676024151457,Streptococcus.salivarius___Actinomyces.sp.S6.Spd3,Streptococcus.salivarius,Actinomyces.sp.S6.Spd3,0.009981676024151457,-0.009981676024151457,#00468B33
Streptococcus.salivarius,Actinomyces.graevenitzii,0.011503430029175235,Streptococcus.salivarius___Actinomyces.graevenitzii,Streptococcus.salivarius,Actinomyces.graevenitzii,0.011503430029175235,-0.011503430029175235,#00468B33
Streptococcus.salivarius,Streptococcus.infantis,0.0047764611635221195,Streptococcus.salivarius___Streptococcus.infantis,Streptococcus.salivarius,Streptococcus.infantis,0.0047764611635221195,-0.0047764611635221195,#00468B33
Streptococcus.salivarius,Clostridium.leptum,0.010856210296533001,Streptococcus.salivarius___Clostridium.leptum,Streptococcus.salivarius,Clostridium.leptum,0.010856210296533001,-0.010856210296533001,#00468B33
Streptococcus.salivarius,Actinomyces.sp.oral.taxon.181,0.007653058394991225,Streptococcus.salivarius___Actinomyces.sp.oral.taxon.181,Streptococcus.salivarius,Actinomyces.sp.oral.taxon.181,0.007653058394991225,-0.007653058394991225,#00468B33
Streptococcus.salivarius,Streptococcus.anginosus.group,0.004203859496853665,Streptococcus.salivarius___Streptococcus.anginosus.group,Streptococcus.salivarius,Streptococcus.anginosus.group,0.004203859496853665,-0.004203859496853665,#00468B33
Streptococcus.salivarius,Gemella.haemolysans,8.541574045132856e-4,Streptococcus.salivarius___Gemella.haemolysans,Streptococcus.salivarius,Gemella.haemolysans,8.541574045132856e-4,-8.541574045132856e-4,#00468B33
Streptococcus.salivarius,Eisenbergiella.tayi,0.0051049884015804525,Streptococcus.salivarius___Eisenbergiella.tayi,Streptococcus.salivarius,Eisenbergiella.tayi,0.0051049884015804525,-0.0051049884015804525,#00468B33
Streptococcus.salivarius,Butyricimonas.virosa,0.0042502955915848925,Streptococcus.salivarius___Butyricimonas.virosa,Streptococcus.salivarius,Butyricimonas.virosa,0.0042502955915848925,-0.0042502955915848925,#00468B33
Streptococcus.salivarius,Lactobacillus.salivarius,0.016418955119620816,Streptococcus.salivarius___Lactobacillus.salivarius,Streptococcus.salivarius,Lactobacillus.salivarius,0.016418955119620816,-0.016418955119620816,#00468B33
Streptococcus.salivarius,Hungatella.hathewayi,0.001834444169915287,Streptococcus.salivarius___Hungatella.hathewayi,Streptococcus.salivarius,Hungatella.hathewayi,0.001834444169915287,-0.001834444169915287,#00468B33
Streptococcus.salivarius,Actinomyces.sp.HMSC035G02,0.02002718338898256,Streptococcus.salivarius___Actinomyces.sp.HMSC035G02,Streptococcus.salivarius,Actinomyces.sp.HMSC035G02,0.02002718338898256,-0.02002718338898256,#00468B33
